date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Business_Quarter,Month,Country,gdp_per_capita
1992-09-01,0.08,0.14,0.0,0.48,3.060952380952381,2.9095238095238094,2.958095238095238,141.1,63.5834,6.42,22.78987,7.6,107.4,99.7144385281682,75.6,Q3,September,USA,40787.0
1992-10-01,0.14,0.04,0.06,0.02,3.1699999999999995,2.863809523809524,3.0357142857142856,141.7,64.0178,6.59,22.47702,7.3,108.1,99.814628622302,73.3,Q4,October,USA,40881.0
1992-11-01,0.04,0.0,0.04,0.16,3.5163157894736843,3.128421052631579,3.3368421052631576,142.1,64.2628,6.87,23.05813,7.4,108.0,99.9600442320912,85.3,Q4,November,USA,40863.66666666666
1992-12-01,0.0,0.06,0.48,0.1,3.5504545454545453,3.216818181818182,3.3622727272727277,142.3,64.3599,6.77,23.71526,7.4,108.0,100.090501219441,91.0,Q4,December,USA,40846.333333333336
1993-01-01,0.06,0.04,0.02,0.04,3.347368421052632,3.001578947368421,3.143157894736842,142.8,64.6135,6.6,23.73477,7.3,107.9,100.153912756428,89.3,Q1,January,USA,40829.0
1993-02-01,0.04,0.48,0.16,0.06,3.2463157894736843,2.928421052631579,3.0705263157894733,143.1,64.9262,6.26,24.10519,7.1,108.2,100.136834879717,86.6,Q1,February,USA,40866.66666666666
1993-03-01,0.48,0.02,0.1,0.04,3.1978260869565216,2.9517391304347824,3.0547826086956524,143.3,64.8627,5.98,24.5713,7.0,108.2,100.045661685028,85.9,Q1,March,USA,40904.333333333336
1993-04-01,0.02,0.16,0.04,0.0,3.1095238095238096,2.87,2.972857142857143,143.8,65.0423,5.97,24.23496,7.1,109.6,99.91198828890492,85.6,Q2,April,USA,40942.0
1993-05-01,0.16,0.1,0.06,0.02,3.2265,2.9565,3.0685,144.2,64.8006,6.04,24.36321,7.1,110.5,99.75624643617527,80.3,Q2,May,USA,40960.333333333336
1993-06-01,0.1,0.04,0.04,0.0,3.389090909090909,3.070909090909091,3.1954545454545453,144.3,64.9476,5.96,24.47691,7.0,110.4,99.62531370571742,81.5,Q2,June,USA,40978.66666666666
1993-07-01,0.04,0.06,0.0,0.0,3.33,3.036190476190476,3.156666666666667,144.5,65.1142,5.81,24.54492,6.9,111.4,99.55404735306408,77.0,Q3,July,USA,40997.0
1993-08-01,0.06,0.04,0.02,0.04,3.3013636363636363,3.019090909090909,3.137272727272727,144.8,65.0421,5.68,24.94888,6.8,111.4,99.5680778901772,77.3,Q3,August,USA,41139.0
1993-09-01,0.04,0.0,0.0,0.0,3.221904761904762,2.947619047619048,3.061428571428571,145.0,65.3749,5.36,25.23904,6.7,111.6,99.6733325054487,77.9,Q3,September,USA,41281.0
1993-10-01,0.0,0.02,0.0,0.0,3.2545,3.0175,3.12,145.6,65.863,5.33,25.5033,6.8,112.0,99.85988950350892,82.7,Q4,October,USA,41423.0
1993-11-01,0.02,0.0,0.04,0.04,3.422,3.104,3.258,146.0,66.1696,5.72,25.34482,6.6,111.8,100.096826312502,81.2,Q4,November,USA,41519.66666666666
1993-12-01,0.0,0.0,0.0,0.0,3.452727272727273,3.0568181818181817,3.2340909090909093,146.3,66.5531,5.77,25.52289,6.5,112.4,100.3590844721,88.2,Q4,December,USA,41616.333333333336
1994-01-01,0.0,0.04,0.0,0.0,3.3885,2.9755,3.154,146.3,66.7591,5.75,25.95653,6.6,113.1,100.60473305906,94.3,Q1,January,USA,41713.0
1994-02-01,0.04,0.0,0.04,0.0,3.6915789473684217,3.253684210526316,3.4257894736842105,146.7,66.8019,5.97,25.94262,6.6,114.5,100.805160746967,93.2,Q1,February,USA,41860.0
1994-03-01,0.0,0.0,0.0,0.02,4.108260869565217,3.503043478260869,3.781304347826087,147.1,67.4704,6.48,25.48287,6.5,114.0,100.954513077391,91.5,Q1,March,USA,42007.0
1994-04-01,0.0,0.04,0.0,0.0,4.57,3.678421052631579,4.091052631578948,147.2,67.8707,6.97,24.55667,6.4,115.2,101.048920565094,92.6,Q2,April,USA,42154.0
1994-05-01,0.04,0.0,0.0,0.0,5.027619047619048,4.144761904761905,4.598095238095239,147.5,68.187,7.18,24.7144,6.1,115.3,101.091070180717,92.8,Q2,May,USA,42190.66666666666
1994-06-01,0.0,0.0,0.02,0.0,4.983636363636363,4.136818181818182,4.546818181818182,147.9,68.645,7.1,24.87754,6.1,115.5,101.086925356594,91.2,Q2,June,USA,42227.333333333336
1994-07-01,0.0,0.0,0.0,0.02,5.174,4.3305,4.751,148.4,68.7317,7.3,24.68769,6.1,116.0,101.050921071783,89.0,Q3,July,USA,42264.0
1994-08-01,0.0,0.02,0.0,0.26,5.254782608695652,4.479130434782609,4.877826086956522,149.0,69.1882,7.24,25.36024,6.0,116.2,100.998050183078,91.7,Q3,August,USA,42382.0
1994-09-01,0.02,0.0,0.0,0.12,5.434285714285714,4.624761904761905,5.040476190476191,149.3,69.3935,7.46,25.51085,5.9,120.2,100.929424058201,91.5,Q3,September,USA,42500.0
1994-10-01,0.0,0.0,0.02,0.18,5.753500000000001,4.9465,5.385,149.4,69.9576,7.74,25.27446,5.8,120.9,100.8374395759,92.7,Q4,October,USA,42618.0
1994-11-01,0.0,0.0,0.26,0.08,6.133,5.289,5.724,149.8,70.4288,7.96,25.00329,5.6,122.0,100.699100935792,91.6,Q4,November,USA,42630.0
1994-12-01,0.0,0.02,0.12,0.06,6.67,5.595714285714286,6.208571428571428,150.1,71.1273,7.81,24.62429,5.5,122.1,100.503351449643,95.1,Q4,December,USA,42642.0
1995-01-01,0.02,0.26,0.18,0.1,6.592999999999999,5.7105,6.214,150.5,71.2635,7.78,25.11062,5.6,123.9,100.245225549031,97.6,Q1,January,USA,42654.0
1995-02-01,0.26,0.12,0.08,0.0,6.282105263157895,5.769473684210527,6.03421052631579,150.9,71.1758,7.47,25.93257,5.4,125.6,99.9270593167303,95.1,Q1,February,USA,42656.0
1995-03-01,0.12,0.18,0.06,0.06,6.03,5.728695652173912,5.889130434782608,151.2,71.2796,7.2,26.42236,5.4,127.4,99.5801432255639,90.3,Q1,March,USA,42658.0
1995-04-01,0.18,0.08,0.1,0.1,5.883157894736843,5.653684210526316,5.770526315789474,151.8,71.1538,7.06,27.17155,5.8,127.7,99.2576011508272,92.5,Q2,April,USA,42660.0
1995-05-01,0.08,0.06,0.0,0.06,5.648636363636364,5.665,5.665909090909091,152.1,71.4997,6.63,27.90742,5.6,128.9,99.00261940613252,89.8,Q2,May,USA,42735.0
1995-06-01,0.06,0.1,0.06,0.14,5.329999999999999,5.472272727272728,5.423636363636363,152.4,71.7327,6.17,28.67153,5.6,127.3,98.832557665885,92.7,Q2,June,USA,42810.0
1995-07-01,0.1,0.0,0.1,0.38,5.282,5.422,5.3705,152.6,71.4334,6.28,29.52861,5.7,128.2,98.7343033116206,94.4,Q3,July,USA,42885.0
1995-08-01,0.0,0.06,0.06,0.02,5.425217391304348,5.397826086956522,5.4082608695652175,152.9,72.3723,6.49,29.71381,5.7,126.6,98.6732557430269,96.2,Q3,August,USA,42938.0
1995-09-01,0.06,0.1,0.14,0.1,5.307,5.279,5.3025,153.1,72.6543,6.2,30.73981,5.6,126.9,98.62068582192622,88.9,Q3,September,USA,42991.0
1995-10-01,0.1,0.06,0.38,0.0,5.281428571428571,5.2785714285714285,5.323809523809524,153.5,72.5336,6.04,30.87537,5.5,127.1,98.57647257230629,90.2,Q4,October,USA,43044.0
1995-11-01,0.06,0.14,0.02,0.0,5.1433333333333335,5.356190476190476,5.273333333333333,153.7,72.717,5.93,31.44986,5.6,126.7,98.5553591518315,88.2,Q4,November,USA,43115.66666666666
1995-12-01,0.14,0.38,0.1,0.0,5.0280000000000005,5.1435,5.1265,153.9,72.9638,5.71,32.47175,5.6,126.6,98.57224312999372,91.0,Q4,December,USA,43187.333333333336
1996-01-01,0.38,0.02,0.0,0.06,4.824761904761904,4.996666666666667,4.921428571428571,154.7,72.5712,5.65,32.60315,5.6,126.2,98.6391808599341,89.3,Q1,January,USA,43259.0
1996-02-01,0.02,0.1,0.0,0.02,4.6895,4.8265,4.7695,155.0,73.6207,5.81,34.309909999999995,5.5,126.2,98.7640082693503,88.5,Q1,February,USA,43458.0
1996-03-01,0.1,0.0,0.0,0.0,5.060952380952381,4.962380952380952,4.961904761904762,155.5,73.5141,6.27,34.33728,5.5,126.5,98.9340002501361,93.7,Q1,March,USA,43657.0
1996-04-01,0.0,0.0,0.06,0.0,5.234545454545454,4.951818181818182,5.060909090909092,156.1,74.2491,6.51,34.41352,5.6,126.0,99.1136738088346,92.7,Q2,April,USA,43856.0
1996-05-01,0.0,0.0,0.02,0.0,5.325909090909091,5.015454545454546,5.119545454545454,156.4,74.8142,6.74,35.14032,5.6,126.2,99.2812890317234,89.4,Q2,May,USA,43939.0
1996-06-01,0.0,0.06,0.0,0.02,5.482,5.093999999999999,5.2455,156.7,75.3726,6.91,35.484359999999995,5.3,125.5,99.41689234055892,92.4,Q2,June,USA,44022.0
1996-07-01,0.06,0.02,0.0,0.0,5.5213636363636365,5.150454545454545,5.297272727272727,157.0,75.3738,6.87,34.21694,5.5,126.6,99.51134033252708,94.7,Q3,July,USA,44105.0
1996-08-01,0.02,0.0,0.0,0.0,5.354545454545455,5.046818181818182,5.13,157.2,75.7557,6.64,35.1152,5.1,125.8,99.5859380787546,95.3,Q3,August,USA,44210.333333333336
1996-09-01,0.0,0.0,0.02,0.0,5.5025,5.0915,5.2355,157.7,76.2302,6.83,35.7465,5.2,126.0,99.6568573954343,94.7,Q3,September,USA,44315.66666666666
1996-10-01,0.0,0.0,0.0,0.06,5.248636363636364,4.98590909090909,5.107727272727272,158.2,76.2157,6.53,36.99174,5.2,127.9,99.72923813371229,96.5,Q4,October,USA,44421.0
1996-11-01,0.0,0.02,0.0,0.0,5.138421052631578,5.028421052631579,5.072631578947369,158.7,76.8973,6.2,38.49857,5.4,127.9,99.8115366214825,99.2,Q4,November,USA,44477.333333333336
1996-12-01,0.02,0.0,0.0,0.0,5.182857142857143,4.910952380952381,5.043809523809524,159.1,77.3772,6.3,38.78163,5.4,127.7,99.90001750394951,96.9,Q4,December,USA,44533.66666666666
1997-01-01,0.0,0.0,0.06,0.02,5.301904761904762,5.033809523809524,5.103809523809524,159.4,77.5135,6.58,39.9673,5.3,130.4,100.003652985864,97.4,Q1,January,USA,44590.0
1997-02-01,0.0,0.0,0.0,0.02,5.227894736842106,5.00578947368421,5.060526315789474,159.7,78.4255,6.42,41.45096,5.2,130.4,100.130670945937,99.7,Q1,February,USA,44794.333333333336
1997-03-01,0.0,0.06,0.0,0.0,5.4705,5.144,5.2585,159.8,78.9197,6.69,41.26777,5.2,130.8,100.267449835309,100.0,Q1,March,USA,44998.66666666666
1997-04-01,0.06,0.0,0.02,0.0,5.6440909090909095,5.162272727272728,5.370909090909091,159.9,78.9848,6.89,39.71159,5.1,131.3,100.409155533789,101.4,Q2,April,USA,45203.0
1997-05-01,0.0,0.0,0.02,0.0,5.537142857142857,5.048095238095239,5.296666666666667,159.9,79.4296,6.71,42.91642,4.9,132.2,100.551237772515,103.2,Q2,May,USA,45340.66666666666
1997-06-01,0.0,0.02,0.0,0.04,5.37952380952381,4.930952380952381,5.132857142857144,160.2,79.7971,6.49,45.26382,5.0,132.3,100.687695753615,104.5,Q2,June,USA,45478.333333333336
1997-07-01,0.02,0.02,0.0,0.02,5.241363636363636,5.052272727272727,5.118636363636363,160.4,80.4666,6.22,47.62737,4.9,132.4,100.807340005383,107.1,Q3,July,USA,45616.0
1997-08-01,0.02,0.0,0.0,0.0,5.265238095238095,5.141904761904762,5.188571428571429,160.8,81.2825,6.3,47.68659,4.8,132.5,100.893459407327,104.4,Q3,August,USA,45698.0
1997-09-01,0.0,0.0,0.04,0.04,5.228571428571429,4.952857142857143,5.088095238095238,161.2,82.0327,6.21,48.49962,4.9,132.8,100.951023850088,106.0,Q3,September,USA,45780.0
1997-10-01,0.0,0.0,0.02,0.04,5.166363636363636,4.972727272727273,5.090909090909091,161.5,82.7656,6.03,49.44086,4.7,133.5,100.981297283988,105.6,Q4,October,USA,45862.0
1997-11-01,0.0,0.04,0.0,0.02,5.171111111111111,5.1433333333333335,5.165555555555556,161.7,83.427,5.88,48.73145,4.6,133.5,100.978701270366,107.2,Q4,November,USA,45976.0
1997-12-01,0.04,0.02,0.04,0.42,5.235,5.162272727272727,5.23590909090909,161.8,83.784,5.81,49.97653,4.7,133.6,100.942266466239,102.1,Q4,December,USA,46090.0
1998-01-01,0.02,0.0,0.04,0.48,4.982,5.037,5.029999999999999,162.0,84.1564,5.54,49.9245,4.6,132.0,100.889818978252,106.6,Q1,January,USA,46204.0
1998-02-01,0.0,0.04,0.02,0.0,5.04,5.08578947368421,5.067894736842105,162.0,84.3066,5.57,52.69964,4.6,135.2,100.821770434019,110.4,Q1,February,USA,46304.0
1998-03-01,0.04,0.04,0.42,0.02,5.11,5.031818181818182,5.043181818181818,162.0,84.342,5.65,55.5262,4.7,135.2,100.720066501849,106.5,Q1,March,USA,46404.0
1998-04-01,0.04,0.02,0.48,0.04,5.100476190476191,4.949523809523809,5.058571428571429,162.2,84.6339,5.64,57.24488,4.3,134.6,100.581778674863,108.7,Q2,April,USA,46504.0
1998-05-01,0.02,0.42,0.0,0.06,5.157500000000001,4.9985,5.144,162.6,85.1867,5.65,56.88943,4.4,133.8,100.407876753864,106.5,Q2,May,USA,46650.333333333336
1998-06-01,0.42,0.48,0.02,0.04,5.130454545454546,4.975454545454546,5.115454545454546,162.8,84.6809,5.5,56.423390000000005,4.5,133.6,100.210002850671,105.6,Q2,June,USA,46796.66666666666
1998-07-01,0.48,0.0,0.04,0.06,5.080454545454545,4.963636363636364,5.026818181818182,163.2,84.3445,5.46,58.07058000000001,4.5,133.4,100.019189591906,105.2,Q3,July,USA,46943.0
1998-08-01,0.0,0.02,0.06,0.02,4.9438095238095245,4.902380952380953,4.949523809523809,163.4,86.0816,5.34,53.39362,4.5,133.0,99.85964828702429,104.4,Q3,August,USA,47147.0
1998-09-01,0.02,0.04,0.04,0.04,4.496666666666666,4.606190476190476,4.632857142857143,163.5,86.0023,4.81,50.16512,4.6,132.7,99.7637285926975,100.9,Q3,September,USA,47351.0
1998-10-01,0.04,0.06,0.06,0.06,3.947619047619048,3.9614285714285713,4.054285714285714,163.9,86.591,4.53,50.65313,4.5,132.5,99.7658921451538,97.4,Q4,October,USA,47555.0
1998-11-01,0.06,0.04,0.02,0.04,4.326315789473685,4.414736842105263,4.42421052631579,164.1,86.5115,4.83,55.87901,4.4,131.2,99.8692143587502,102.7,Q4,November,USA,47663.333333333336
1998-12-01,0.04,0.06,0.04,0.04,4.319090909090909,4.390909090909091,4.404545454545455,164.4,86.8615,4.65,57.03838,4.4,129.6,100.037023081433,100.5,Q4,December,USA,47771.66666666666
1999-01-01,0.06,0.02,0.06,0.02,4.312105263157895,4.335263157894737,4.328947368421052,164.7,87.2205,4.72,58.96621999999999,4.3,127.1,100.243978008878,103.9,Q1,January,USA,47880.0
1999-02-01,0.02,0.04,0.04,0.06,4.478421052631579,4.438421052631579,4.441052631578947,164.7,87.726,5.0,58.29973,4.4,126.6,100.454677855282,108.1,Q1,February,USA,47969.333333333336
1999-03-01,0.04,0.06,0.04,0.12,4.532608695652174,4.440869565217391,4.46695652173913,164.8,87.9125,5.23,59.78408,4.2,126.2,100.644463093487,105.7,Q1,March,USA,48058.66666666666
1999-04-01,0.06,0.04,0.02,0.02,4.450909090909091,4.289545454545455,4.371363636363636,165.9,88.1082,5.18,62.16686,4.3,126.1,100.810791950328,104.6,Q2,April,USA,48148.0
1999-05-01,0.04,0.04,0.06,0.02,4.597,4.4985,4.559,166.0,88.6483,5.54,62.94555,4.2,126.0,100.953371827016,106.8,Q2,May,USA,48309.333333333336
1999-06-01,0.04,0.02,0.12,0.02,4.823181818181818,4.566818181818181,4.821818181818181,166.0,88.5903,5.9,62.34271,4.3,126.4,101.061797906956,107.3,Q2,June,USA,48470.66666666666
1999-07-01,0.02,0.06,0.02,0.08,4.754761904761905,4.55095238095238,4.576190476190476,166.7,89.1098,5.79,64.2543,4.3,126.2,101.1394620574,106.0,Q3,July,USA,48632.0
1999-08-01,0.06,0.12,0.02,0.02,4.913181818181818,4.721363636363637,4.873636363636364,167.1,89.5007,5.94,61.5006,4.2,127.0,101.195837358576,104.5,Q3,August,USA,48848.333333333336
1999-09-01,0.12,0.02,0.02,0.0,4.962857142857143,4.6761904761904765,4.87952380952381,167.8,89.1304,5.92,60.19794,4.2,127.5,101.245102045034,107.2,Q3,September,USA,49064.66666666666
1999-10-01,0.02,0.02,0.08,0.02,5.121,4.861,4.9805,168.1,90.2709,6.11,59.32374,4.1,127.5,101.295522669374,103.2,Q4,October,USA,49281.0
1999-11-01,0.02,0.02,0.02,0.32,5.2415,5.0705,5.2005,168.4,90.7528,6.03,62.80751,4.1,128.2,101.34758767510598,107.2,Q4,November,USA,49299.0
1999-12-01,0.02,0.08,0.0,0.52,5.505,5.196363636363636,5.4354545454545455,168.8,91.4784,6.28,63.19875,4.0,129.2,101.383256371862,105.4,Q4,December,USA,49317.0
2000-01-01,0.08,0.02,0.02,0.54,5.747999999999999,5.3185,5.504,169.3,91.4092,6.66,62.86601999999999,4.0,130.2,101.376274405568,112.0,Q1,January,USA,49335.0
2000-02-01,0.02,0.0,0.32,0.74,5.8420000000000005,5.548,5.7205,170.0,91.7245,6.52,59.92387,4.1,130.4,101.310611938517,111.3,Q1,February,USA,49593.0
2000-03-01,0.0,0.02,0.52,0.9,5.862608695652174,5.694782608695652,5.8500000000000005,171.0,92.083,6.26,61.624680000000005,4.0,131.5,101.214224112159,107.1,Q1,March,USA,49851.0
2000-04-01,0.02,0.32,0.54,3.18,5.799473684210526,5.658421052631579,5.808421052631579,170.9,92.6659,5.99,64.01819,3.8,132.3,101.095977283294,109.2,Q2,April,USA,50109.0
2000-05-01,0.32,0.52,0.74,4.36,5.941818181818181,5.790909090909091,6.0986363636363645,171.2,92.9347,6.44,63.338330000000006,4.0,133.3,100.949855850053,110.7,Q2,May,USA,50080.66666666666
2000-06-01,0.52,0.54,0.9,8.2,5.825454545454545,5.6863636363636365,5.965909090909091,172.2,93.0018,6.1,64.33157,4.0,133.5,100.785014595482,106.4,Q2,June,USA,50052.333333333336
2000-07-01,0.54,0.74,3.18,16.14,5.753,5.955,5.9990000000000006,172.7,92.8373,6.05,64.67895,4.0,133.3,100.602010999939,108.3,Q3,July,USA,50024.0
2000-08-01,0.74,0.9,4.36,20.76,5.867826086956522,6.094347826086956,6.073478260869565,172.7,92.591,5.83,65.96814,4.1,133.0,100.386659197681,107.3,Q3,August,USA,50079.333333333336
2000-09-01,0.9,3.18,8.2,26.28,5.79,5.9975000000000005,5.979,173.6,92.9827,5.8,66.10835,3.9,133.6,100.136045447564,106.8,Q3,September,USA,50134.66666666666
2000-10-01,3.18,4.36,16.14,31.34,5.722380952380952,6.106666666666667,6.038095238095238,173.9,92.64,5.74,64.02615,3.9,134.2,99.8336358294588,105.8,Q4,October,USA,50190.0
2000-11-01,4.36,8.2,20.76,30.76,5.843809523809524,6.171904761904763,6.061904761904762,174.2,92.6604,5.72,63.94636,3.9,132.0,99.4896774296076,107.6,Q4,November,USA,50097.0
2000-12-01,8.2,16.14,26.28,31.2,5.326,5.769,5.6765,174.6,92.3457,5.24,63.89025,3.9,132.0,99.1194903435927,98.4,Q4,December,USA,50004.0
2001-01-01,16.14,20.76,31.34,29.86,4.626190476190477,5.145714285714286,4.948571428571428,175.6,91.8908,5.16,64.42541999999999,4.2,131.0,98.78192779982533,94.7,Q1,January,USA,49911.0
2001-02-01,20.76,26.28,30.76,28.52,4.509473684210526,4.881578947368421,4.706315789473685,176.0,91.2851,5.1,64.176,4.2,129.7,98.5233215527701,90.6,Q1,February,USA,49975.66666666666
2001-03-01,26.28,31.34,31.2,28.34,4.11090909090909,4.424545454545455,4.280454545454545,176.1,91.0585,4.89,59.7594,4.3,130.7,98.3564190675934,91.5,Q1,March,USA,50040.333333333336
2001-04-01,31.34,30.76,29.86,21.14,3.804,3.8725,3.8545,176.4,90.7384,5.14,60.09291999999999,4.4,130.2,98.27303218112152,88.4,Q2,April,USA,50105.0
2001-05-01,30.76,31.2,28.52,16.74,3.597727272727273,3.6204545454545456,3.6181818181818177,177.3,90.2607,5.39,63.83125,4.3,129.1,98.2473158017569,92.0,Q2,May,USA,49994.66666666666
2001-06-01,31.2,29.86,28.34,7.0,3.373809523809524,3.485238095238095,3.449523809523809,177.7,89.7811,5.28,62.47472,4.5,129.9,98.224668069065,92.6,Q2,June,USA,49884.333333333336
2001-07-01,29.86,28.52,21.14,2.38,3.39,3.513333333333333,3.447142857142857,177.4,89.2352,5.24,60.79872,4.6,128.9,98.1806708610494,92.4,Q3,July,USA,49774.0
2001-08-01,28.52,28.34,16.74,1.42,3.2583333333333333,3.361739130434782,3.286521739130435,177.4,89.157,4.97,59.8657,4.9,128.7,98.1183415424087,91.5,Q3,August,USA,49777.0
2001-09-01,28.34,21.14,7.0,0.54,,2.6364705882352943,2.632941176470588,178.1,88.6749,4.73,54.59542,5.0,128.5,98.078112536752,81.8,Q3,September,USA,49780.0
2001-10-01,21.14,16.74,2.38,0.34,,2.1572727272727272,2.1195454545454546,177.6,88.4051,4.57,55.06464,5.3,127.8,98.1296176238646,82.7,Q4,October,USA,49783.0
2001-11-01,16.74,7.0,1.42,0.18,,1.871,1.8815,177.5,87.886,4.65,56.99183000000001,5.5,126.9,98.2987679745588,83.9,Q4,November,USA,49885.66666666666
2001-12-01,7.0,2.38,0.54,0.2,,1.69,1.775,177.4,87.8518,5.09,57.732380000000006,5.7,127.1,98.5644504989502,88.8,Q4,December,USA,49988.333333333336
2002-01-01,2.38,1.42,0.34,0.56,1.665,1.653333333333333,1.730952380952381,177.7,88.4634,5.04,57.620830000000005,5.7,126.6,98.8721430457769,93.0,Q1,January,USA,50091.0
2002-02-01,1.42,0.54,0.18,0.48,1.6666666666666667,1.724736842105263,1.8194736842105264,178.0,88.4578,4.91,56.41106,5.7,126.5,99.16387233320992,90.7,Q1,February,USA,50156.0
2002-03-01,0.54,0.34,0.2,0.42,,1.7875,1.998,178.5,89.1265,5.28,59.49041999999999,5.7,127.5,99.3831123565765,95.7,Q1,March,USA,50221.0
2002-04-01,0.34,0.18,0.56,0.38,,1.7136363636363638,1.9227272727272728,179.3,89.5507,5.21,58.18821,5.9,131.8,99.4740080548084,93.0,Q2,April,USA,50286.0
2002-05-01,0.18,0.2,0.48,0.28,,1.7272727272727273,1.8604545454545456,179.5,89.9348,5.16,57.0232,5.8,131.7,99.4173141041995,96.9,Q2,May,USA,50311.333333333336
2002-06-01,0.2,0.56,0.42,0.72,,1.6995,1.787,179.6,90.6736,4.93,53.90807,5.8,134.5,99.2216752493062,92.4,Q2,June,USA,50336.66666666666
2002-07-01,0.56,0.48,0.38,0.5,,1.6831818181818183,1.6940909090909089,180.0,90.6436,4.65,48.25622,5.8,135.0,98.9397300293594,88.1,Q3,July,USA,50362.0
2002-08-01,0.48,0.42,0.28,0.94,,1.6159090909090907,1.6009090909090908,180.5,90.5505,4.26,48.70765,5.7,136.2,98.63859395489278,87.6,Q3,August,USA,50342.0
2002-09-01,0.42,0.38,0.72,0.74,,1.629,1.6024999999999998,180.8,90.6373,3.87,46.76304,5.7,138.0,98.3591211545336,86.1,Q3,September,USA,50322.0
2002-10-01,0.38,0.28,0.5,0.5,,1.5804545454545456,1.555909090909091,181.2,90.3988,3.94,45.54277,5.7,139.0,98.1391554841972,80.6,Q4,October,USA,50302.0
2002-11-01,0.28,0.72,0.94,0.16,,1.2347368421052631,1.2747368421052632,181.5,90.8947,4.05,47.87475,5.9,140.0,97.9937847916256,84.2,Q4,November,USA,50355.333333333336
2002-12-01,0.72,0.5,0.74,0.1,,1.1909523809523808,1.2447619047619047,181.8,90.3906,4.03,47.52485,6.0,140.5,97.8962752003111,86.7,Q4,December,USA,50408.66666666666
2003-01-01,0.5,0.94,0.5,0.08,,1.169047619047619,1.2019047619047618,182.6,91.1369,4.05,47.3499,5.8,142.4,97.825272267092,82.4,Q1,January,USA,50462.0
2003-02-01,0.94,0.74,0.16,0.02,,1.1652631578947368,1.1752631578947368,183.6,91.2505,3.9,44.37599,5.9,144.1,97.7914212283587,79.9,Q1,February,USA,50573.333333333336
2003-03-01,0.74,0.5,0.1,0.0,,1.130952380952381,1.129047619047619,183.9,91.0006,3.81,44.24553,5.9,143.3,97.82703837961522,77.6,Q1,March,USA,50684.66666666666
2003-04-01,0.5,0.16,0.08,0.0,,1.1323809523809525,1.1414285714285717,183.2,90.4311,3.96,46.62976,6.0,143.6,97.95952446599968,86.0,Q2,April,USA,50796.0
2003-05-01,0.16,0.1,0.02,0.04,,1.068095238095238,1.082857142857143,182.9,90.4,3.57,49.36493,6.1,142.7,98.1825292466147,92.1,Q2,May,USA,51034.66666666666
2003-06-01,0.1,0.08,0.0,0.22,,0.9171428571428571,0.9233333333333332,183.1,90.5196,3.33,52.29276,6.3,142.5,98.4687704838994,89.7,Q2,June,USA,51273.333333333336
2003-07-01,0.08,0.02,0.0,0.14,,0.9004545454545454,0.9527272727272728,183.7,90.9869,3.98,52.14394,6.2,143.9,98.8025847326426,90.9,Q3,July,USA,51512.0
2003-08-01,0.02,0.0,0.04,0.04,,0.949047619047619,1.029047619047619,184.5,90.7933,4.45,52.26897,6.1,143.7,99.17140602063093,89.3,Q3,August,USA,51670.0
2003-09-01,0.0,0.0,0.22,0.0,,0.9366666666666664,1.0090476190476192,185.1,91.3819,4.27,53.80064,6.1,143.8,99.5618617467426,87.7,Q3,September,USA,51828.0
2003-10-01,0.0,0.04,0.14,0.02,,0.921818181818182,0.9995454545454544,184.9,91.5049,4.29,55.20531,6.0,145.0,99.951673720911,89.6,Q4,October,USA,51986.0
2003-11-01,0.04,0.22,0.04,0.04,,0.9322222222222224,1.022222222222222,185.0,92.1265,4.3,56.13243000000001,5.8,144.6,100.308854529542,93.7,Q4,November,USA,52050.333333333336
2003-12-01,0.22,0.14,0.0,0.84,,0.895909090909091,0.990909090909091,185.5,92.1732,4.27,58.51985,5.7,146.1,100.6047087513,92.6,Q4,December,USA,52114.66666666666
2004-01-01,0.14,0.04,0.02,0.02,,0.883,0.97,186.3,92.3268,4.15,61.47464,5.7,151.4,100.831707713641,103.8,Q1,January,USA,52179.0
2004-02-01,0.04,0.0,0.04,0.06,,0.9257894736842104,0.9910526315789472,186.7,92.8995,4.08,62.40279,5.6,162.1,100.988798306522,94.4,Q1,February,USA,52275.66666666666
2004-03-01,0.0,0.02,0.84,0.0,,0.9369565217391304,0.9891304347826086,187.1,92.5368,3.83,61.57739,5.8,172.6,101.079033993486,95.8,Q1,March,USA,52372.333333333336
2004-04-01,0.02,0.04,0.02,0.0,,0.943809523809524,1.0880952380952382,187.4,92.8957,4.35,61.8445,5.6,195.1,101.105084855938,94.2,Q2,April,USA,52469.0
2004-05-01,0.04,0.84,0.06,0.2,,1.0235,1.306,188.2,93.5845,4.72,59.72371999999999,5.6,210.1,101.08169578662,90.2,Q2,May,USA,52591.0
2004-06-01,0.84,0.02,0.0,0.02,,1.2666666666666668,1.6004761904761904,188.9,92.8651,4.73,61.33126,5.6,224.0,101.016964608097,95.6,Q2,June,USA,52713.0
2004-07-01,0.02,0.06,0.0,0.0,,1.3333333333333333,1.6566666666666667,189.1,93.5502,4.5,60.38981,5.5,231.2,100.917844838975,96.7,Q3,July,USA,52835.0
